Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_39_42,VPWR,li1,27.6000,116.9600,1.799993
FILLER_0_39_30,VPWR,li1,22.0800,116.9600,1.799995
FILLER_0_39_18,VPWR,li1,16.5600,116.9600,1.799993
FILLER_0_39_6,VPWR,li1,11.0400,116.9600,1.799993
FILLER_0_38_298,VPWR,li1,142.8300,116.9600,1.799973
FILLER_0_38_292,VPWR,li1,141.2200,116.9600,1.799973
FILLER_0_38_277,VPWR,li1,134.7800,116.9600,1.799973
FILLER_0_38_265,VPWR,li1,130.1800,116.9600,1.799974
FILLER_0_38_253,VPWR,li1,124.6600,116.9600,1.799974
FILLER_0_38_251,VPWR,li1,121.2100,116.9600,1.799974
FILLER_0_38_245,VPWR,li1,119.6000,116.9600,1.799975
FILLER_0_38_233,VPWR,li1,115.4600,116.9600,1.799975
FILLER_0_38_221,VPWR,li1,109.9400,116.9600,1.799976
FILLER_0_38_209,VPWR,li1,104.4200,116.9600,1.799977
FILLER_0_38_197,VPWR,li1,98.9000,116.9600,1.799978
FILLER_0_38_195,VPWR,li1,95.4500,116.9600,1.799979
FILLER_0_38_189,VPWR,li1,93.8400,116.9600,1.799979
FILLER_0_38_177,VPWR,li1,89.7000,116.9600,1.799980
FILLER_0_38_165,VPWR,li1,84.1800,116.9600,1.799981
FILLER_0_38_153,VPWR,li1,78.6600,116.9600,1.799982
FILLER_0_38_141,VPWR,li1,73.1400,116.9600,1.799983
FILLER_0_38_139,VPWR,li1,69.6900,116.9600,1.799984
FILLER_0_38_133,VPWR,li1,68.0800,116.9600,1.799984
FILLER_0_38_121,VPWR,li1,63.9400,116.9600,1.799985
FILLER_0_38_109,VPWR,li1,58.4200,116.9600,1.799986
FILLER_0_38_97,VPWR,li1,52.9000,116.9600,1.799987
FILLER_0_38_85,VPWR,li1,47.3800,116.9600,1.799988
FILLER_0_38_83,VPWR,li1,43.9300,116.9600,1.799989
FILLER_0_38_77,VPWR,li1,42.3200,116.9600,1.799989
FILLER_0_38_65,VPWR,li1,38.1800,116.9600,1.799990
FILLER_0_38_56,VPWR,li1,31.5100,116.9600,1.799992
FILLER_0_38_47,VPWR,li1,27.3700,116.9600,1.799993
FILLER_0_38_41,VPWR,li1,25.7600,116.9600,1.799993
FILLER_0_38_29,VPWR,li1,21.6200,116.9600,1.799995
FILLER_0_38_24,VPWR,li1,17.4800,116.9600,1.799994
FILLER_0_38_3,VPWR,li1,7.8200,116.9600,1.799993
FILLER_0_37_293,VPWR,li1,140.7600,111.5200,1.799944
FILLER_0_37_281,VPWR,li1,137.5400,111.5200,1.799944
FILLER_0_37_277,VPWR,li1,133.6300,111.5200,1.799945
FILLER_0_37_265,VPWR,li1,130.1800,111.5200,1.799946
FILLER_0_37_253,VPWR,li1,122.1300,111.5200,1.799949
FILLER_0_37_249,VPWR,li1,120.9800,111.5200,1.799950
FILLER_0_37_237,VPWR,li1,117.3000,111.5200,1.799951
FILLER_0_37_225,VPWR,li1,111.7800,111.5200,1.799954
FILLER_0_37_223,VPWR,li1,108.3300,111.5200,1.799956
FILLER_0_37_217,VPWR,li1,106.7200,111.5200,1.799956
FILLER_0_37_205,VPWR,li1,102.5800,111.5200,1.799957
FILLER_0_37_193,VPWR,li1,97.0600,111.5200,1.799960
FILLER_0_37_181,VPWR,li1,91.5400,111.5200,1.799962
FILLER_0_37_169,VPWR,li1,86.0200,111.5200,1.799965
FILLER_0_37_167,VPWR,li1,82.5700,111.5200,1.799967
FILLER_0_37_161,VPWR,li1,80.9600,111.5200,1.799967
FILLER_0_37_149,VPWR,li1,76.8200,111.5200,1.799969
FILLER_0_37_137,VPWR,li1,71.3000,111.5200,1.799971
FILLER_0_37_125,VPWR,li1,65.7800,111.5200,1.799973
FILLER_0_37_113,VPWR,li1,60.2600,111.5200,1.799976
FILLER_0_37_111,VPWR,li1,56.8100,111.5200,1.799978
FILLER_0_37_105,VPWR,li1,55.2000,111.5200,1.799978
FILLER_0_37_93,VPWR,li1,51.0600,111.5200,1.799980
FILLER_0_37_81,VPWR,li1,45.5400,111.5200,1.799982
FILLER_0_37_69,VPWR,li1,40.0200,111.5200,1.799984
FILLER_0_37_57,VPWR,li1,34.5000,111.5200,1.799987
FILLER_0_37_50,VPWR,li1,29.9000,111.5200,1.799989
FILLER_0_37_38,VPWR,li1,25.7600,111.5200,1.799991
FILLER_0_37_26,VPWR,li1,20.2400,111.5200,1.799992
FILLER_0_37_14,VPWR,li1,14.7200,111.5200,1.799992
FILLER_0_37_10,VPWR,li1,10.3500,111.5200,1.799991
FILLER_0_37_6,VPWR,li1,9.2000,111.5200,1.799991
FILLER_0_36_289,VPWR,li1,139.8400,111.5200,1.799944
FILLER_0_36_277,VPWR,li1,135.7000,111.5200,1.799945
FILLER_0_36_265,VPWR,li1,130.1800,111.5200,1.799946
FILLER_0_36_253,VPWR,li1,124.6600,111.5200,1.799948
FILLER_0_36_251,VPWR,li1,121.2100,111.5200,1.799950
FILLER_0_36_245,VPWR,li1,119.6000,111.5200,1.799950
FILLER_0_36_233,VPWR,li1,115.4600,111.5200,1.799952
FILLER_0_36_221,VPWR,li1,109.9400,111.5200,1.799955
FILLER_0_36_209,VPWR,li1,104.4200,111.5200,1.799957
FILLER_0_36_197,VPWR,li1,98.9000,111.5200,1.799959
FILLER_0_36_195,VPWR,li1,95.4500,111.5200,1.799961
FILLER_0_36_189,VPWR,li1,93.8400,111.5200,1.799961
FILLER_0_36_177,VPWR,li1,89.7000,111.5200,1.799963
FILLER_0_36_165,VPWR,li1,84.1800,111.5200,1.799966
FILLER_0_36_153,VPWR,li1,78.6600,111.5200,1.799968
FILLER_0_36_141,VPWR,li1,73.1400,111.5200,1.799970
FILLER_0_36_139,VPWR,li1,69.6900,111.5200,1.799972
FILLER_0_36_133,VPWR,li1,68.0800,111.5200,1.799972
FILLER_0_36_121,VPWR,li1,63.9400,111.5200,1.799974
FILLER_0_36_109,VPWR,li1,58.4200,111.5200,1.799977
FILLER_0_36_97,VPWR,li1,52.9000,111.5200,1.799979
FILLER_0_36_85,VPWR,li1,47.3800,111.5200,1.799981
FILLER_0_36_83,VPWR,li1,43.9300,111.5200,1.799983
FILLER_0_36_77,VPWR,li1,42.3200,111.5200,1.799983
FILLER_0_36_65,VPWR,li1,38.1800,111.5200,1.799985
FILLER_0_36_59,VPWR,li1,32.8900,111.5200,1.799987
FILLER_0_36_53,VPWR,li1,31.2800,111.5200,1.799989
FILLER_0_36_41,VPWR,li1,27.1400,111.5200,1.799991
FILLER_0_36_29,VPWR,li1,21.6200,111.5200,1.799993
FILLER_0_36_6,VPWR,li1,11.0400,111.5200,1.799991
FILLER_0_35_293,VPWR,li1,140.9900,106.0800,1.799977
FILLER_0_35_281,VPWR,li1,137.5400,106.0800,1.799977
FILLER_0_35_279,VPWR,li1,134.0900,106.0800,1.799977
FILLER_0_35_273,VPWR,li1,131.7900,106.0800,1.799977
FILLER_0_35_261,VPWR,li1,128.3400,106.0800,1.799977
FILLER_0_35_249,VPWR,li1,122.8200,106.0800,1.799978
FILLER_0_35_237,VPWR,li1,117.3000,106.0800,1.799979
FILLER_0_35_225,VPWR,li1,111.7800,106.0800,1.799980
FILLER_0_35_223,VPWR,li1,108.3300,106.0800,1.799980
FILLER_0_35_217,VPWR,li1,106.7200,106.0800,1.799980
FILLER_0_35_205,VPWR,li1,102.5800,106.0800,1.799981
FILLER_0_35_193,VPWR,li1,97.0600,106.0800,1.799982
FILLER_0_35_181,VPWR,li1,91.5400,106.0800,1.799982
FILLER_0_35_169,VPWR,li1,86.0200,106.0800,1.799983
FILLER_0_35_167,VPWR,li1,82.5700,106.0800,1.799984
FILLER_0_35_161,VPWR,li1,80.9600,106.0800,1.799984
FILLER_0_35_149,VPWR,li1,76.8200,106.0800,1.799984
FILLER_0_35_137,VPWR,li1,71.3000,106.0800,1.799985
FILLER_0_35_125,VPWR,li1,65.7800,106.0800,1.799986
FILLER_0_35_113,VPWR,li1,60.2600,106.0800,1.799986
FILLER_0_35_110,VPWR,li1,56.5800,106.0800,1.799987
FILLER_0_35_102,VPWR,li1,54.2800,106.0800,1.799987
FILLER_0_35_90,VPWR,li1,49.6800,106.0800,1.799988
FILLER_0_35_78,VPWR,li1,44.1600,106.0800,1.799988
FILLER_0_35_66,VPWR,li1,38.6400,106.0800,1.799989
FILLER_0_35_57,VPWR,li1,31.9700,106.0800,1.799990
FILLER_0_35_55,VPWR,li1,31.0500,106.0800,1.799991
FILLER_0_35_49,VPWR,li1,29.4400,106.0800,1.799991
FILLER_0_35_37,VPWR,li1,25.3000,106.0800,1.799992
FILLER_0_35_25,VPWR,li1,19.7800,106.0800,1.799992
FILLER_0_35_7,VPWR,li1,11.5000,106.0800,1.799988
FILLER_0_34_295,VPWR,li1,141.4500,106.0800,1.799977
FILLER_0_34_289,VPWR,li1,139.8400,106.0800,1.799977
FILLER_0_34_277,VPWR,li1,135.7000,106.0800,1.799977
FILLER_0_34_265,VPWR,li1,130.1800,106.0800,1.799977
FILLER_0_34_257,VPWR,li1,123.9700,106.0800,1.799978
FILLER_0_34_253,VPWR,li1,122.8200,106.0800,1.799978
FILLER_0_34_251,VPWR,li1,121.2100,106.0800,1.799978
FILLER_0_34_245,VPWR,li1,119.6000,106.0800,1.799978
FILLER_0_34_233,VPWR,li1,115.4600,106.0800,1.799979
FILLER_0_34_221,VPWR,li1,109.9400,106.0800,1.799980
FILLER_0_34_209,VPWR,li1,104.4200,106.0800,1.799980
FILLER_0_34_197,VPWR,li1,98.9000,106.0800,1.799981
FILLER_0_34_195,VPWR,li1,95.4500,106.0800,1.799982
FILLER_0_34_189,VPWR,li1,93.8400,106.0800,1.799982
FILLER_0_34_177,VPWR,li1,89.7000,106.0800,1.799982
FILLER_0_34_165,VPWR,li1,84.1800,106.0800,1.799983
FILLER_0_34_153,VPWR,li1,78.6600,106.0800,1.799984
FILLER_0_34_141,VPWR,li1,73.1400,106.0800,1.799985
FILLER_0_34_139,VPWR,li1,69.6900,106.0800,1.799985
FILLER_0_34_133,VPWR,li1,68.0800,106.0800,1.799985
FILLER_0_34_121,VPWR,li1,63.9400,106.0800,1.799986
FILLER_0_34_109,VPWR,li1,58.4200,106.0800,1.799986
FILLER_0_34_97,VPWR,li1,52.9000,106.0800,1.799987
FILLER_0_34_85,VPWR,li1,47.3800,106.0800,1.799988
FILLER_0_34_83,VPWR,li1,43.9300,106.0800,1.799989
FILLER_0_34_77,VPWR,li1,42.3200,106.0800,1.799989
FILLER_0_34_65,VPWR,li1,38.1800,106.0800,1.799989
FILLER_0_34_53,VPWR,li1,32.6600,106.0800,1.799990
FILLER_0_34_41,VPWR,li1,27.1400,106.0800,1.799991
FILLER_0_34_29,VPWR,li1,21.6200,106.0800,1.799993
FILLER_0_34_22,VPWR,li1,17.0200,106.0800,1.799991
FILLER_0_34_18,VPWR,li1,14.0300,106.0800,1.799989
FILLER_0_34_6,VPWR,li1,11.0400,106.0800,1.799988
FILLER_0_33_293,VPWR,li1,141.6800,100.6400,1.799953
FILLER_0_33_281,VPWR,li1,137.5400,100.6400,1.799954
FILLER_0_33_279,VPWR,li1,134.0900,100.6400,1.799955
FILLER_0_33_273,VPWR,li1,132.4800,100.6400,1.799955
FILLER_0_33_261,VPWR,li1,128.3400,100.6400,1.799957
FILLER_0_33_249,VPWR,li1,122.8200,100.6400,1.799959
FILLER_0_33_237,VPWR,li1,117.3000,100.6400,1.799960
FILLER_0_33_225,VPWR,li1,111.7800,100.6400,1.799961
FILLER_0_33_223,VPWR,li1,108.3300,100.6400,1.799963
FILLER_0_33_217,VPWR,li1,106.7200,100.6400,1.799963
FILLER_0_33_205,VPWR,li1,102.5800,100.6400,1.799964
FILLER_0_33_193,VPWR,li1,97.0600,100.6400,1.799966
FILLER_0_33_181,VPWR,li1,91.5400,100.6400,1.799967
FILLER_0_33_169,VPWR,li1,86.0200,100.6400,1.799969
FILLER_0_33_167,VPWR,li1,82.5700,100.6400,1.799971
FILLER_0_33_161,VPWR,li1,80.9600,100.6400,1.799971
FILLER_0_33_149,VPWR,li1,76.8200,100.6400,1.799972
FILLER_0_33_137,VPWR,li1,71.3000,100.6400,1.799974
FILLER_0_33_125,VPWR,li1,65.7800,100.6400,1.799975
FILLER_0_33_113,VPWR,li1,60.2600,100.6400,1.799977
FILLER_0_33_111,VPWR,li1,56.8100,100.6400,1.799978
FILLER_0_33_105,VPWR,li1,55.2000,100.6400,1.799978
FILLER_0_33_93,VPWR,li1,51.0600,100.6400,1.799980
FILLER_0_33_81,VPWR,li1,45.5400,100.6400,1.799981
FILLER_0_33_69,VPWR,li1,40.0200,100.6400,1.799983
FILLER_0_33_57,VPWR,li1,34.5000,100.6400,1.799984
FILLER_0_33_55,VPWR,li1,31.0500,100.6400,1.799986
FILLER_0_33_47,VPWR,li1,28.9800,100.6400,1.799987
FILLER_0_33_35,VPWR,li1,24.3800,100.6400,1.799989
FILLER_0_33_23,VPWR,li1,18.8600,100.6400,1.799990
FILLER_0_33_16,VPWR,li1,13.8000,100.6400,1.799988
FILLER_0_33_3,VPWR,li1,8.7400,100.6400,1.799986
FILLER_0_32_287,VPWR,li1,139.3800,100.6400,1.799954
FILLER_0_32_275,VPWR,li1,134.7800,100.6400,1.799955
FILLER_0_32_271,VPWR,li1,130.4100,100.6400,1.799956
FILLER_0_32_265,VPWR,li1,128.8000,100.6400,1.799957
FILLER_0_32_253,VPWR,li1,124.6600,100.6400,1.799958
FILLER_0_32_251,VPWR,li1,121.2100,100.6400,1.799959
FILLER_0_32_245,VPWR,li1,119.6000,100.6400,1.799959
FILLER_0_32_233,VPWR,li1,115.4600,100.6400,1.799960
FILLER_0_32_221,VPWR,li1,109.9400,100.6400,1.799962
FILLER_0_32_209,VPWR,li1,104.4200,100.6400,1.799964
FILLER_0_32_197,VPWR,li1,98.9000,100.6400,1.799965
FILLER_0_32_195,VPWR,li1,95.4500,100.6400,1.799967
FILLER_0_32_189,VPWR,li1,93.8400,100.6400,1.799967
FILLER_0_32_177,VPWR,li1,89.7000,100.6400,1.799968
FILLER_0_32_165,VPWR,li1,84.1800,100.6400,1.799970
FILLER_0_32_153,VPWR,li1,78.6600,100.6400,1.799971
FILLER_0_32_141,VPWR,li1,73.1400,100.6400,1.799973
FILLER_0_32_139,VPWR,li1,69.6900,100.6400,1.799974
FILLER_0_32_133,VPWR,li1,68.0800,100.6400,1.799974
FILLER_0_32_121,VPWR,li1,63.9400,100.6400,1.799976
FILLER_0_32_109,VPWR,li1,58.4200,100.6400,1.799978
FILLER_0_32_97,VPWR,li1,52.9000,100.6400,1.799979
FILLER_0_32_85,VPWR,li1,47.3800,100.6400,1.799981
FILLER_0_32_80,VPWR,li1,43.2400,100.6400,1.799982
FILLER_0_32_68,VPWR,li1,39.5600,100.6400,1.799983
FILLER_0_32_48,VPWR,li1,29.4400,100.6400,1.799987
FILLER_0_32_36,VPWR,li1,24.8400,100.6400,1.799989
FILLER_0_32_26,VPWR,li1,17.9400,100.6400,1.799990
FILLER_0_32_14,VPWR,li1,14.7200,100.6400,1.799988
FILLER_0_32_7,VPWR,li1,9.6600,100.6400,1.799986
FILLER_0_31_281,VPWR,li1,135.7000,95.2000,1.799912
FILLER_0_31_279,VPWR,li1,134.0900,95.2000,1.799913
FILLER_0_31_267,VPWR,li1,131.1000,95.2000,1.799914
FILLER_0_31_255,VPWR,li1,125.5800,95.2000,1.799918
FILLER_0_31_243,VPWR,li1,120.0600,95.2000,1.799921
FILLER_0_31_233,VPWR,li1,113.3900,95.2000,1.799925
FILLER_0_31_225,VPWR,li1,110.8600,95.2000,1.799926
FILLER_0_31_223,VPWR,li1,108.3300,95.2000,1.799929
FILLER_0_31_217,VPWR,li1,106.7200,95.2000,1.799929
FILLER_0_31_205,VPWR,li1,102.5800,95.2000,1.799932
FILLER_0_31_193,VPWR,li1,97.0600,95.2000,1.799937
FILLER_0_31_181,VPWR,li1,91.5400,95.2000,1.799940
FILLER_0_31_169,VPWR,li1,86.0200,95.2000,1.799944
FILLER_0_31_167,VPWR,li1,82.5700,95.2000,1.799947
FILLER_0_31_161,VPWR,li1,80.9600,95.2000,1.799947
FILLER_0_31_149,VPWR,li1,76.8200,95.2000,1.799950
FILLER_0_31_137,VPWR,li1,71.3000,95.2000,1.799955
FILLER_0_31_125,VPWR,li1,65.7800,95.2000,1.799958
FILLER_0_31_113,VPWR,li1,60.2600,95.2000,1.799961
FILLER_0_31_109,VPWR,li1,56.3500,95.2000,1.799964
FILLER_0_31_101,VPWR,li1,53.8200,95.2000,1.799967
FILLER_0_31_89,VPWR,li1,49.2200,95.2000,1.799969
FILLER_0_31_77,VPWR,li1,43.7000,95.2000,1.799974
FILLER_0_31_65,VPWR,li1,38.1800,95.2000,1.799977
FILLER_0_31_54,VPWR,li1,30.8200,95.2000,1.799982
FILLER_0_31_42,VPWR,li1,27.6000,95.2000,1.799985
FILLER_0_31_30,VPWR,li1,22.0800,95.2000,1.799989
FILLER_0_31_18,VPWR,li1,16.5600,95.2000,1.799988
FILLER_0_31_6,VPWR,li1,11.0400,95.2000,1.799987
FILLER_0_30_294,VPWR,li1,140.9900,95.2000,1.799911
FILLER_0_30_265,VPWR,li1,129.2600,95.2000,1.799915
FILLER_0_30_253,VPWR,li1,124.6600,95.2000,1.799918
FILLER_0_30_251,VPWR,li1,121.2100,95.2000,1.799921
FILLER_0_30_239,VPWR,li1,118.2200,95.2000,1.799922
FILLER_0_30_233,VPWR,li1,113.3900,95.2000,1.799925
FILLER_0_30_221,VPWR,li1,109.9400,95.2000,1.799928
FILLER_0_30_209,VPWR,li1,104.4200,95.2000,1.799931
FILLER_0_30_197,VPWR,li1,98.9000,95.2000,1.799935
FILLER_0_30_195,VPWR,li1,95.4500,95.2000,1.799938
FILLER_0_30_189,VPWR,li1,93.8400,95.2000,1.799938
FILLER_0_30_177,VPWR,li1,89.7000,95.2000,1.799941
FILLER_0_30_165,VPWR,li1,84.1800,95.2000,1.799946
FILLER_0_30_153,VPWR,li1,78.6600,95.2000,1.799949
FILLER_0_30_141,VPWR,li1,73.1400,95.2000,1.799953
FILLER_0_30_139,VPWR,li1,69.6900,95.2000,1.799956
FILLER_0_30_133,VPWR,li1,68.0800,95.2000,1.799956
FILLER_0_30_121,VPWR,li1,63.9400,95.2000,1.799959
FILLER_0_30_109,VPWR,li1,58.4200,95.2000,1.799963
FILLER_0_30_97,VPWR,li1,52.9000,95.2000,1.799967
FILLER_0_30_85,VPWR,li1,47.3800,95.2000,1.799970
FILLER_0_30_83,VPWR,li1,43.9300,95.2000,1.799974
FILLER_0_30_77,VPWR,li1,42.3200,95.2000,1.799974
FILLER_0_30_65,VPWR,li1,38.1800,95.2000,1.799977
FILLER_0_30_53,VPWR,li1,32.6600,95.2000,1.799981
FILLER_0_30_41,VPWR,li1,27.1400,95.2000,1.799985
FILLER_0_30_29,VPWR,li1,21.6200,95.2000,1.799989
FILLER_0_30_27,VPWR,li1,18.1700,95.2000,1.799989
FILLER_0_30_19,VPWR,li1,16.1000,95.2000,1.799988
FILLER_0_30_7,VPWR,li1,11.5000,95.2000,1.799987
FILLER_0_29_295,VPWR,li1,141.4500,89.7600,1.799961
FILLER_0_29_289,VPWR,li1,139.8400,89.7600,1.799961
FILLER_0_29_273,VPWR,li1,131.3300,89.7600,1.799962
FILLER_0_29_269,VPWR,li1,130.1800,89.7600,1.799962
FILLER_0_29_257,VPWR,li1,126.5000,89.7600,1.799962
FILLER_0_29_245,VPWR,li1,120.9800,89.7600,1.799963
FILLER_0_29_225,VPWR,li1,111.7800,89.7600,1.799965
FILLER_0_29_223,VPWR,li1,108.3300,89.7600,1.799966
FILLER_0_29_217,VPWR,li1,106.7200,89.7600,1.799966
FILLER_0_29_205,VPWR,li1,102.5800,89.7600,1.799967
FILLER_0_29_193,VPWR,li1,97.0600,89.7600,1.799969
FILLER_0_29_181,VPWR,li1,91.5400,89.7600,1.799970
FILLER_0_29_169,VPWR,li1,86.0200,89.7600,1.799972
FILLER_0_29_167,VPWR,li1,82.5700,89.7600,1.799973
FILLER_0_29_161,VPWR,li1,80.9600,89.7600,1.799973
FILLER_0_29_149,VPWR,li1,76.8200,89.7600,1.799974
FILLER_0_29_137,VPWR,li1,71.3000,89.7600,1.799976
FILLER_0_29_125,VPWR,li1,65.7800,89.7600,1.799977
FILLER_0_29_113,VPWR,li1,60.2600,89.7600,1.799979
FILLER_0_29_111,VPWR,li1,56.8100,89.7600,1.799980
FILLER_0_29_105,VPWR,li1,55.2000,89.7600,1.799980
FILLER_0_29_93,VPWR,li1,51.0600,89.7600,1.799981
FILLER_0_29_81,VPWR,li1,45.5400,89.7600,1.799983
FILLER_0_29_69,VPWR,li1,40.0200,89.7600,1.799984
FILLER_0_29_57,VPWR,li1,34.5000,89.7600,1.799986
FILLER_0_29_48,VPWR,li1,29.4400,89.7600,1.799987
FILLER_0_29_36,VPWR,li1,24.8400,89.7600,1.799989
FILLER_0_29_27,VPWR,li1,18.4000,89.7600,1.799990
FILLER_0_29_19,VPWR,li1,16.1000,89.7600,1.799989
FILLER_0_29_7,VPWR,li1,11.5000,89.7600,1.799988
FILLER_0_28_297,VPWR,li1,142.6000,89.7600,1.799961
FILLER_0_28_289,VPWR,li1,140.3000,89.7600,1.799961
FILLER_0_28_277,VPWR,li1,135.7000,89.7600,1.799961
FILLER_0_28_265,VPWR,li1,130.1800,89.7600,1.799962
FILLER_0_28_253,VPWR,li1,124.6600,89.7600,1.799963
FILLER_0_28_250,VPWR,li1,120.9800,89.7600,1.799963
FILLER_0_28_241,VPWR,li1,116.6100,89.7600,1.799964
FILLER_0_28_233,VPWR,li1,114.5400,89.7600,1.799964
FILLER_0_28_221,VPWR,li1,109.9400,89.7600,1.799966
FILLER_0_28_209,VPWR,li1,104.4200,89.7600,1.799967
FILLER_0_28_197,VPWR,li1,98.9000,89.7600,1.799968
FILLER_0_28_195,VPWR,li1,95.4500,89.7600,1.799970
FILLER_0_28_189,VPWR,li1,93.8400,89.7600,1.799970
FILLER_0_28_177,VPWR,li1,89.7000,89.7600,1.799971
FILLER_0_28_165,VPWR,li1,84.1800,89.7600,1.799973
FILLER_0_28_153,VPWR,li1,78.6600,89.7600,1.799974
FILLER_0_28_141,VPWR,li1,73.1400,89.7600,1.799975
FILLER_0_28_139,VPWR,li1,69.6900,89.7600,1.799977
FILLER_0_28_133,VPWR,li1,68.0800,89.7600,1.799977
FILLER_0_28_121,VPWR,li1,63.9400,89.7600,1.799978
FILLER_0_28_109,VPWR,li1,58.4200,89.7600,1.799979
FILLER_0_28_97,VPWR,li1,52.9000,89.7600,1.799981
FILLER_0_28_85,VPWR,li1,47.3800,89.7600,1.799982
FILLER_0_28_78,VPWR,li1,42.7800,89.7600,1.799983
FILLER_0_28_66,VPWR,li1,38.6400,89.7600,1.799984
FILLER_0_28_58,VPWR,li1,32.4300,89.7600,1.799986
FILLER_0_28_46,VPWR,li1,29.4400,89.7600,1.799987
FILLER_0_28_27,VPWR,li1,18.1700,89.7600,1.799990
FILLER_0_28_15,VPWR,li1,15.1800,89.7600,1.799989
FILLER_0_28_3,VPWR,li1,9.6600,89.7600,1.799987
FILLER_0_27_293,VPWR,li1,140.9900,84.3200,1.799959
FILLER_0_27_281,VPWR,li1,137.5400,84.3200,1.799960
FILLER_0_27_279,VPWR,li1,134.0900,84.3200,1.799961
FILLER_0_27_273,VPWR,li1,132.4800,84.3200,1.799961
FILLER_0_27_261,VPWR,li1,128.3400,84.3200,1.799962
FILLER_0_27_249,VPWR,li1,122.8200,84.3200,1.799964
FILLER_0_27_237,VPWR,li1,117.3000,84.3200,1.799965
FILLER_0_27_225,VPWR,li1,111.7800,84.3200,1.799967
FILLER_0_27_223,VPWR,li1,108.3300,84.3200,1.799968
FILLER_0_27_217,VPWR,li1,106.7200,84.3200,1.799968
FILLER_0_27_205,VPWR,li1,102.5800,84.3200,1.799969
FILLER_0_27_193,VPWR,li1,97.0600,84.3200,1.799971
FILLER_0_27_181,VPWR,li1,91.5400,84.3200,1.799972
FILLER_0_27_169,VPWR,li1,86.0200,84.3200,1.799973
FILLER_0_27_167,VPWR,li1,82.5700,84.3200,1.799975
FILLER_0_27_161,VPWR,li1,80.9600,84.3200,1.799975
FILLER_0_27_149,VPWR,li1,76.8200,84.3200,1.799976
FILLER_0_27_137,VPWR,li1,71.3000,84.3200,1.799977
FILLER_0_27_125,VPWR,li1,65.7800,84.3200,1.799979
FILLER_0_27_113,VPWR,li1,60.2600,84.3200,1.799980
FILLER_0_27_111,VPWR,li1,56.8100,84.3200,1.799981
FILLER_0_27_105,VPWR,li1,55.2000,84.3200,1.799981
FILLER_0_27_93,VPWR,li1,51.0600,84.3200,1.799982
FILLER_0_27_81,VPWR,li1,45.5400,84.3200,1.799984
FILLER_0_27_69,VPWR,li1,40.0200,84.3200,1.799985
FILLER_0_27_57,VPWR,li1,34.5000,84.3200,1.799987
FILLER_0_27_55,VPWR,li1,31.0500,84.3200,1.799988
FILLER_0_27_43,VPWR,li1,28.0600,84.3200,1.799989
FILLER_0_27_31,VPWR,li1,22.5400,84.3200,1.799991
FILLER_0_27_19,VPWR,li1,17.0200,84.3200,1.799990
FILLER_0_27_7,VPWR,li1,11.5000,84.3200,1.799989
FILLER_0_26_289,VPWR,li1,139.8400,84.3200,1.799959
FILLER_0_26_277,VPWR,li1,135.7000,84.3200,1.799961
FILLER_0_26_265,VPWR,li1,130.1800,84.3200,1.799962
FILLER_0_26_253,VPWR,li1,124.6600,84.3200,1.799963
FILLER_0_26_251,VPWR,li1,121.2100,84.3200,1.799964
FILLER_0_26_245,VPWR,li1,119.6000,84.3200,1.799964
FILLER_0_26_233,VPWR,li1,115.4600,84.3200,1.799966
FILLER_0_26_221,VPWR,li1,109.9400,84.3200,1.799967
FILLER_0_26_209,VPWR,li1,104.4200,84.3200,1.799968
FILLER_0_26_197,VPWR,li1,98.9000,84.3200,1.799970
FILLER_0_26_195,VPWR,li1,95.4500,84.3200,1.799971
FILLER_0_26_189,VPWR,li1,93.8400,84.3200,1.799971
FILLER_0_26_177,VPWR,li1,89.7000,84.3200,1.799972
FILLER_0_26_165,VPWR,li1,84.1800,84.3200,1.799974
FILLER_0_26_153,VPWR,li1,78.6600,84.3200,1.799975
FILLER_0_26_141,VPWR,li1,73.1400,84.3200,1.799977
FILLER_0_26_139,VPWR,li1,69.6900,84.3200,1.799978
FILLER_0_26_133,VPWR,li1,68.0800,84.3200,1.799978
FILLER_0_26_121,VPWR,li1,63.9400,84.3200,1.799979
FILLER_0_26_109,VPWR,li1,58.4200,84.3200,1.799981
FILLER_0_26_97,VPWR,li1,52.9000,84.3200,1.799982
FILLER_0_26_85,VPWR,li1,47.3800,84.3200,1.799983
FILLER_0_26_81,VPWR,li1,43.4700,84.3200,1.799984
FILLER_0_26_73,VPWR,li1,40.9400,84.3200,1.799985
FILLER_0_26_65,VPWR,li1,35.6500,84.3200,1.799987
FILLER_0_26_61,VPWR,li1,34.5000,84.3200,1.799987
FILLER_0_26_49,VPWR,li1,30.8200,84.3200,1.799988
FILLER_0_26_37,VPWR,li1,25.3000,84.3200,1.799990
FILLER_0_26_26,VPWR,li1,17.9400,84.3200,1.799991
FILLER_0_26_18,VPWR,li1,15.6400,84.3200,1.799990
FILLER_0_26_6,VPWR,li1,11.0400,84.3200,1.799989
FILLER_0_25_293,VPWR,li1,140.7600,78.8800,1.799929
FILLER_0_25_285,VPWR,li1,138.4600,78.8800,1.799929
FILLER_0_25_281,VPWR,li1,135.0100,78.8800,1.799930
FILLER_0_25_279,VPWR,li1,134.0900,78.8800,1.799931
FILLER_0_25_273,VPWR,li1,132.4800,78.8800,1.799931
FILLER_0_25_261,VPWR,li1,128.3400,78.8800,1.799933
